NIH2.4SW9:DMPR COMD
NIH2.4SW9:DMPR POS
NIH2.4SW9:FLOW
NIH2.4SW9:OCC FLOW
NIH2.4SW9:VLV COMD
NIH2.4SW9:VLV POS
NIH2.4SW9H:EXH FLOW
NIH2.RM4107.DOOR:GREEN LED
NIH2.RM4107.DOOR:HORN
NIH2.RM4107.DOOR:RED LED
NIH2.RM4108.DOOR:GREEN LED
NIH2.RM4108.DOOR:HORN
NIH2.RM4108.DOOR:RED LED
NIH2.RM4112.DOOR:GREEN LED
NIH2.RM4112.DOOR:HORN
NIH2.RM4112.DOOR:RED LED
NIH2.RM4126.DOOR:GREEN LED
NIH2.RM4126.DOOR:HORN
NIH2.RM4126.DOOR:RED LED
NIH2.RM4136.DOOR:GREEN LED
NIH2.RM4136.DOOR:HORN
NIH2.RM4136.DOOR:RED LED
NIH2.RM4148.DOOR:GREEN LED
NIH2.RM4148.DOOR:HORN
NIH2.RM4148.DOOR:RED LED
NIH2.RM4149.DOOR:GREEN LED
NIH2.RM4149.DOOR:HORN
NIH2.RM4149.DOOR:RED LED
NIH2.RM4205.DOOR:GREEN LED
NIH2.RM4205.DOOR:HORN
NIH2.RM4205.DOOR:RED LED
NIH2.RM4207.DOOR:GREEN LED
NIH2.RM4207.DOOR:HORN
NIH2.RM4207.DOOR:RED LED
NIH2.RM4215.DOOR:GREEN LED
NIH2.RM4215.DOOR:HORN
NIH2.RM4215.DOOR:RED LED
NIH2.RM4222.DOOR:GREEN LED
NIH2.RM4222.DOOR:HORN
NIH2.RM4222.DOOR:RED LED
NIH2.RM4223.DOOR:GREEN LED
NIH2.RM4223.DOOR:HORN
NIH2.RM4223.DOOR:RED LED
NW.AN.AIR FLOW
NW.AN.CCO
NW.AN.CCV
NW.AN.HCO
NW.AN.HCV
NW.AN.HIGH HUMIDITY
NW.AN.HMO
NW.AN.HUM VLV
NW.AN.HUM VLV.FB
NW.AN.HUMSP
NW.AN.LOW STEAM
NW.AN.Outside Air Temp
NW.AN.Outside Air Temp Virtual
NW.AN.RAHUM
NW.AN.RAHUM1
NW.AN.Return Air Temp
NW.AN.RSP
NW.AN.SAF.SPEED.FB
NW.AN.SAHUM
NW.AN.SF.Speed
NW.AN.SF.Start Stop
NW.AN.Supply Air Temp
NW.AN.Supply Air Temp Setpoint
SAV4435.RM4435.Zone Air Temp
SAV4460A.RM4460.Zone Air Temp
SOUTH.Outside Air Temp
TTL.TONHRS
